state,nodal_district,implementing_district,house_name,member_type,mp_name,sanction_amount,date_of_administrative_approval,work_name,unique_work_number,implementing_agency_name,work_status,date_of_receipt_of_work_proposal_from_mp,unit
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_04,793468.38,28-03-2021,Drinking Water Facility,TS-MPLADS-0860,Rural Development Agency,Under Execution,12-01-2021,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_04,480719.76,04-02-2024,Road Improvement,TS-MPLADS-0861,Water Supply Department,Under Execution,20-11-2023,Km
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_06,1226697.12,22-04-2023,Library Building,TS-MPLADS-0862,Public Works Department,In Progress,17-01-2023,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_06,417475.89,03-12-2023,Drinking Water Facility,TS-MPLADS-0863,Public Works Department,Under Execution,29-07-2023,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_07,1947846.21,02-07-2025,Community Hall,TS-MPLADS-0864,District Panchayat,Sanctioned,04-05-2025,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_07,897364.37,08-05-2025,Road Improvement,TS-MPLADS-0865,Municipal Administration,Sanctioned,26-11-2024,Km
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_09,1426213.1,25-04-2024,School Building Repair,TS-MPLADS-0866,Education Department,In Progress,24-02-2024,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_01,556553.07,24-03-2024,School Building Repair,TS-MPLADS-0867,Education Department,Sanctioned,28-09-2023,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_10,543249.89,23-11-2021,Drinking Water Facility,TS-MPLADS-0868,Health Department,Under Execution,08-08-2021,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_11,839177.74,17-01-2023,Drinking Water Facility,TS-MPLADS-0869,Local Body,Sanctioned,29-10-2022,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_08,1161097.54,25-04-2021,Drinking Water Facility,TS-MPLADS-0870,Rural Development Agency,Sanctioned,02-01-2021,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_10,799807.1,16-07-2023,Bus Shelter,TS-MPLADS-0871,Public Works Department,In Progress,25-04-2023,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_09,513179.24,09-10-2025,Drainage Improvement,TS-MPLADS-0872,Municipal Administration,Under Execution,19-06-2025,Meter
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_10,383442.92,20-09-2025,Street Lighting,TS-MPLADS-0873,Water Supply Department,Completed,12-04-2025,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_10,633744.38,07-12-2023,Road Improvement,TS-MPLADS-0874,Education Department,Under Execution,13-07-2023,Km
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_05,1022644.79,25-10-2021,Library Building,TS-MPLADS-0875,Local Body,In Progress,06-07-2021,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_02,431445.01,19-12-2021,Public Toilet,TS-MPLADS-0876,Local Body,In Progress,04-07-2021,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_01,344974.63,16-09-2021,Street Lighting,TS-MPLADS-0877,Rural Development Agency,Completed,24-03-2021,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_10,834003.67,12-06-2024,Public Toilet,TS-MPLADS-0878,Health Department,Sanctioned,13-04-2024,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_04,923376.76,08-11-2021,Library Building,TS-MPLADS-0879,Health Department,Sanctioned,20-09-2021,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_03,568007.47,18-11-2026,Drainage Improvement,TS-MPLADS-0880,Health Department,In Progress,15-02-2025,Meter
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_12,966605.1,19-09-2023,Street Lighting,TS-MPLADS-0881,Municipal Administration,Under Execution,28-03-2023,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_07,349350.14,07-05-2025,Street Lighting,TS-MPLADS-0882,Municipal Administration,Sanctioned,08-01-2025,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_10,758917.87,29-05-2022,School Building Repair,TS-MPLADS-0883,Education Department,Under Execution,13-05-2022,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_07,1340341.39,15-02-2024,Drainage Improvement,TS-MPLADS-0884,Education Department,Sanctioned,25-11-2023,Meter
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_03,984607.88,26-08-2025,Road Improvement,TS-MPLADS-0885,District Panchayat,Under Execution,18-03-2025,Km
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_06,904695.42,15-01-2025,Bus Shelter,TS-MPLADS-0886,Municipal Administration,In Progress,03-01-2025,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_02,1635521.69,14-01-2025,Community Hall,TS-MPLADS-0887,Local Body,In Progress,19-07-2024,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_05,1986960.27,21-10-2022,School Building Repair,TS-MPLADS-0888,Public Works Department,In Progress,02-07-2022,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_01,645531.47,26-07-2024,Bus Shelter,TS-MPLADS-0889,Health Department,Under Execution,20-06-2024,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_09,624626.12,04-03-2023,Public Toilet,TS-MPLADS-0890,District Panchayat,Under Execution,14-11-2022,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_06,1407808.51,24-11-2022,Health Centre Improvement,TS-MPLADS-0891,Public Works Department,In Progress,26-10-2022,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_04,717431.47,18-10-2024,Street Lighting,TS-MPLADS-0892,Public Works Department,Completed,28-09-2024,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_12,1359594.18,15-06-2021,School Building Repair,TS-MPLADS-0893,Municipal Administration,In Progress,17-03-2021,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_02,502206.09,26-06-2022,Public Toilet,TS-MPLADS-0894,Local Body,Completed,03-05-2022,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_01,537880.16,28-09-2025,Street Lighting,TS-MPLADS-0895,Municipal Administration,Completed,10-05-2025,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_03,572069.94,26-01-2022,Public Toilet,TS-MPLADS-0896,Public Works Department,In Progress,05-12-2021,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_11,1554345.83,24-11-2023,Drainage Improvement,TS-MPLADS-0897,Education Department,Sanctioned,12-11-2023,Meter
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_02,707591.76,22-11-2022,Street Lighting,TS-MPLADS-0898,District Panchayat,Under Execution,14-09-2022,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_04,1217405.36,14-01-2024,Drainage Improvement,TS-MPLADS-0899,Municipal Administration,Under Execution,24-11-2023,Meter
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_07,568509.48,19-04-2024,Street Lighting,TS-MPLADS-0900,Municipal Administration,Sanctioned,11-02-2024,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_03,2631053.38,01-02-2024,Health Centre Improvement,TS-MPLADS-0901,Water Supply Department,Under Execution,29-12-2023,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_05,693989.73,05-03-2024,Drainage Improvement,TS-MPLADS-0902,District Panchayat,Completed,16-10-2023,Meter
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_03,1244879.89,20-11-2024,Drainage Improvement,TS-MPLADS-0903,Education Department,Sanctioned,29-10-2024,Meter
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_01,612793.3,25-08-2022,Public Toilet,TS-MPLADS-0904,Health Department,Completed,16-04-2022,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_10,386569.04,01-08-2021,Street Lighting,TS-MPLADS-0905,Municipal Administration,In Progress,30-03-2021,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_11,1542483.09,19-05-2022,School Building Repair,TS-MPLADS-0906,Local Body,Completed,25-02-2022,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_03,1933753.44,19-09-2022,Health Centre Improvement,TS-MPLADS-0907,Water Supply Department,Completed,10-06-2022,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_06,885933.37,07-03-2022,Drainage Improvement,TS-MPLADS-0908,Education Department,Completed,27-09-2021,Meter
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_11,1280742.58,11-06-2022,School Building Repair,TS-MPLADS-0909,Municipal Administration,Sanctioned,28-12-2021,Number
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_06,1642052.91,06-04-2022,Drinking Water Facility,TS-MPLADS-0910,District Panchayat,Completed,13-02-2022,Number
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_07,3055010.61,05-11-2022,Health Centre Improvement,TS-MPLADS-0911,Water Supply Department,Sanctioned,08-10-2022,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_05,578031.68,04-06-2022,Bus Shelter,TS-MPLADS-0912,Water Supply Department,Under Execution,19-05-2022,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_07,935855.87,16-12-2022,Drinking Water Facility,TS-MPLADS-0913,Local Body,Completed,02-07-2022,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_03,573170.23,18-06-2024,Road Improvement,TS-MPLADS-0914,Health Department,In Progress,08-06-2024,Km
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_02,1631593.25,29-03-2022,Road Improvement,TS-MPLADS-0915,District Panchayat,Under Execution,10-11-2021,Km
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_05,662978.91,20-01-2024,Public Toilet,TS-MPLADS-0916,Municipal Administration,Sanctioned,12-11-2023,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_07,493236.9,27-10-2021,Public Toilet,TS-MPLADS-0917,Local Body,In Progress,06-06-2021,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_01,1020319.63,11-09-2022,School Building Repair,TS-MPLADS-0918,Rural Development Agency,In Progress,24-05-2022,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_03,946428.86,06-03-2025,Bus Shelter,TS-MPLADS-0919,Local Body,Sanctioned,10-02-2025,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_02,820124.04,07-05-2021,Drainage Improvement,TS-MPLADS-0920,Municipal Administration,Sanctioned,14-04-2021,Meter
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_09,1445168.91,25-06-2023,Library Building,TS-MPLADS-0921,Municipal Administration,Under Execution,17-01-2023,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_10,1084737.25,30-11-2025,Health Centre Improvement,TS-MPLADS-0922,Local Body,Under Execution,14-08-2025,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_10,1213570.31,13-08-2024,Drinking Water Facility,TS-MPLADS-0923,Education Department,In Progress,26-05-2024,Number
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_07,1591265.23,06-04-2024,Community Hall,TS-MPLADS-0924,Municipal Administration,In Progress,22-12-2023,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_10,3059078.54,16-03-2025,Bus Shelter,TS-MPLADS-0925,Education Department,Completed,25-10-2024,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_10,717520.27,18-05-2024,Drainage Improvement,TS-MPLADS-0926,Municipal Administration,Under Execution,21-04-2024,Meter
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_07,522884.78,02-01-2024,Street Lighting,TS-MPLADS-0927,Health Department,Under Execution,02-09-2023,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_09,1312803.11,08-06-2022,School Building Repair,TS-MPLADS-0928,Water Supply Department,In Progress,10-03-2022,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_03,564751.14,24-03-2022,Public Toilet,TS-MPLADS-0929,Water Supply Department,Sanctioned,26-12-2021,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_09,701056.17,02-07-2021,Road Improvement,TS-MPLADS-0930,Water Supply Department,Under Execution,03-06-2021,Km
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_03,781520.63,27-09-2022,Bus Shelter,TS-MPLADS-0931,Health Department,Sanctioned,11-06-2022,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_10,476221.21,14-03-2023,Bus Shelter,TS-MPLADS-0932,District Panchayat,In Progress,06-02-2023,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_04,721457.86,18-05-2022,Street Lighting,TS-MPLADS-0933,Municipal Administration,Completed,21-03-2022,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_04,4987941.18,06-11-2025,Community Hall,TS-MPLADS-0934,District Panchayat,Completed,07-08-2025,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_10,1028277.9,01-07-2021,Library Building,TS-MPLADS-0935,Municipal Administration,In Progress,10-04-2021,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_08,1025745.98,30-03-2024,School Building Repair,TS-MPLADS-0936,District Panchayat,Under Execution,31-01-2024,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_10,696834.56,03-07-2024,Street Lighting,TS-MPLADS-0937,District Panchayat,In Progress,03-03-2024,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_01,582289.12,05-08-2024,Street Lighting,TS-MPLADS-0938,Rural Development Agency,Under Execution,12-04-2024,Number
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_11,379249.19,26-08-2021,Public Toilet,TS-MPLADS-0939,Public Works Department,Completed,25-05-2021,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_12,520735.73,16-10-2023,Drinking Water Facility,TS-MPLADS-0940,Education Department,Completed,12-06-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_09,1141163.38,10-12-2022,Health Centre Improvement,TS-MPLADS-0941,Health Department,In Progress,17-08-2022,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_02,862652.03,09-07-2021,Road Improvement,TS-MPLADS-0942,Rural Development Agency,Sanctioned,09-02-2021,Km
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_10,1137131.35,11-04-2024,Drainage Improvement,TS-MPLADS-0943,Rural Development Agency,In Progress,09-01-2024,Meter
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_03,1849752.17,24-03-2021,Community Hall,TS-MPLADS-0944,Education Department,Completed,27-01-2021,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_02,1323951.17,22-02-2021,School Building Repair,TS-MPLADS-0945,Water Supply Department,Sanctioned,04-02-2021,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_10,687827.38,02-07-2025,Public Toilet,TS-MPLADS-0946,Water Supply Department,Completed,10-05-2025,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_01,1247737.2,03-10-2023,Library Building,TS-MPLADS-0947,District Panchayat,In Progress,17-08-2023,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_04,1917338.26,21-01-2023,Health Centre Improvement,TS-MPLADS-0948,Water Supply Department,Under Execution,29-12-2022,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_08,427706.09,18-10-2024,Public Toilet,TS-MPLADS-0949,Education Department,Completed,30-07-2024,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_07,762396.38,24-07-2024,Drainage Improvement,TS-MPLADS-0950,Municipal Administration,In Progress,13-05-2024,Meter
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_08,1247487.64,05-09-2025,Library Building,TS-MPLADS-0951,Public Works Department,Sanctioned,10-05-2025,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_06,959181.41,21-03-2023,Bus Shelter,TS-MPLADS-0952,Rural Development Agency,In Progress,05-12-2022,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_01,561125.64,04-09-2024,Bus Shelter,TS-MPLADS-0953,Public Works Department,In Progress,11-03-2024,Number
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_08,672335.91,09-08-2024,Drinking Water Facility,TS-MPLADS-0954,Rural Development Agency,Sanctioned,06-03-2024,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_07,448510.02,27-11-2025,Road Improvement,TS-MPLADS-0955,Health Department,Sanctioned,19-06-2025,Km
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_04,1174008.91,28-02-2022,Drainage Improvement,TS-MPLADS-0956,Education Department,In Progress,06-02-2022,Meter
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_05,2258896.17,16-02-2023,Health Centre Improvement,TS-MPLADS-0957,District Panchayat,Completed,16-09-2022,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_06,1040295.38,02-11-2024,Drinking Water Facility,TS-MPLADS-0958,Public Works Department,Completed,29-09-2024,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_01,847432.82,04-08-2023,Road Improvement,TS-MPLADS-0959,Rural Development Agency,In Progress,10-03-2023,Km
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_04,1409572.76,14-09-2025,School Building Repair,TS-MPLADS-0960,Rural Development Agency,In Progress,02-06-2025,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_06,1307272.25,23-03-2024,Community Hall,TS-MPLADS-0961,Water Supply Department,Completed,21-11-2023,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_02,1633640.57,04-12-2021,Community Hall,TS-MPLADS-0962,Health Department,In Progress,09-07-2021,Number
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_12,1009865.77,09-02-2021,School Building Repair,TS-MPLADS-0963,Water Supply Department,In Progress,04-01-2021,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_11,1030070.29,10-08-2024,Drinking Water Facility,TS-MPLADS-0964,Local Body,In Progress,04-05-2024,Number
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_01,671301.22,01-09-2025,School Building Repair,TS-MPLADS-0965,Rural Development Agency,Under Execution,15-07-2025,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_04,894324.13,19-07-2025,Library Building,TS-MPLADS-0966,Water Supply Department,Sanctioned,29-04-2025,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_07,846364.68,05-10-2023,Street Lighting,TS-MPLADS-0967,Local Body,Sanctioned,27-05-2023,Number
Telangana,Khammam,Khammam,Lok Sabha,MP,MP_Telangana_05,676192.8,29-06-2022,Bus Shelter,TS-MPLADS-0968,Education Department,Completed,13-06-2022,Number
Telangana,Komaram Bheem Asifabad,Komaram Bheem Asifabad,Lok Sabha,MP,MP_Telangana_10,498962.55,13-01-2022,Street Lighting,TS-MPLADS-0969,Municipal Administration,Sanctioned,01-09-2021,Number
Telangana,Mahabubabad,Mahabubabad,Lok Sabha,MP,MP_Telangana_09,1934962.52,02-01-2023,Community Hall,TS-MPLADS-0970,Public Works Department,Under Execution,29-09-2022,Number
Telangana,Mahabubnagar,Mahabubnagar,Lok Sabha,MP,MP_Telangana_10,810204.65,23-11-2023,Drainage Improvement,TS-MPLADS-0971,Rural Development Agency,In Progress,19-07-2023,Meter
Telangana,Mancherial,Mancherial,Lok Sabha,MP,MP_Telangana_05,928902.36,10-03-2025,Library Building,TS-MPLADS-0972,Municipal Administration,In Progress,11-01-2025,Number
Telangana,Medak,Medak,Lok Sabha,MP,MP_Telangana_07,650527.22,14-11-2023,Street Lighting,TS-MPLADS-0973,Water Supply Department,In Progress,01-06-2023,Number
Telangana,Medchal-Malkajgiri,Medchal-Malkajgiri,Lok Sabha,MP,MP_Telangana_11,1270462.19,12-06-2022,Street Lighting,TS-MPLADS-0974,District Panchayat,Under Execution,06-01-2022,Number
Telangana,Mulugu,Mulugu,Lok Sabha,MP,MP_Telangana_07,772562.82,20-02-2022,Road Improvement,TS-MPLADS-0975,Health Department,Under Execution,19-12-2021,Km
Telangana,Nagarkurnool,Nagarkurnool,Lok Sabha,MP,MP_Telangana_11,659660.37,20-09-2021,Road Improvement,TS-MPLADS-0976,Water Supply Department,Sanctioned,25-08-2021,Km
Telangana,Nalgonda,Nalgonda,Lok Sabha,MP,MP_Telangana_01,2293281.33,24-09-2023,School Building Repair,TS-MPLADS-0977,Rural Development Agency,In Progress,18-05-2023,Number
Telangana,Narayanpet,Narayanpet,Lok Sabha,MP,MP_Telangana_08,1565179.98,04-10-2022,Street Lighting,TS-MPLADS-0978,Water Supply Department,Completed,06-08-2022,Number
Telangana,Nirmal,Nirmal,Lok Sabha,MP,MP_Telangana_03,617023.45,19-10-2021,Drinking Water Facility,TS-MPLADS-0979,District Panchayat,Sanctioned,05-05-2021,Number
Telangana,Nizamabad,Nizamabad,Lok Sabha,MP,MP_Telangana_11,519309.92,15-12-2021,Library Building,TS-MPLADS-0980,Health Department,Completed,30-10-2021,Number
Telangana,Peddapalli,Peddapalli,Lok Sabha,MP,MP_Telangana_04,1148186.73,02-07-2025,Library Building,TS-MPLADS-0981,District Panchayat,Under Execution,28-01-2025,Number
Telangana,Rajanna Sircilla,Rajanna Sircilla,Lok Sabha,MP,MP_Telangana_09,888527.06,09-10-2025,Public Toilet,TS-MPLADS-0982,Rural Development Agency,Sanctioned,25-05-2025,Number
Telangana,Rangareddy,Rangareddy,Lok Sabha,MP,MP_Telangana_12,2148571.48,10-09-2025,School Building Repair,TS-MPLADS-0983,Rural Development Agency,In Progress,09-08-2025,Number
Telangana,Sangareddy,Sangareddy,Lok Sabha,MP,MP_Telangana_02,558565.71,28-09-2022,Drinking Water Facility,TS-MPLADS-0984,Local Body,In Progress,21-06-2022,Number
Telangana,Siddipet,Siddipet,Lok Sabha,MP,MP_Telangana_02,1726467.18,16-10-2022,Health Centre Improvement,TS-MPLADS-0985,Municipal Administration,In Progress,10-08-2022,Number
Telangana,Suryapet,Suryapet,Lok Sabha,MP,MP_Telangana_12,776513.78,26-12-2021,Road Improvement,TS-MPLADS-0986,Local Body,Sanctioned,01-09-2021,Km
Telangana,Vikarabad,Vikarabad,Lok Sabha,MP,MP_Telangana_01,1078799.74,19-03-2022,Bus Shelter,TS-MPLADS-0987,Local Body,Completed,01-12-2021,Number
Telangana,Wanaparthy,Wanaparthy,Lok Sabha,MP,MP_Telangana_06,432614.17,29-12-2021,Public Toilet,TS-MPLADS-0988,District Panchayat,Completed,25-08-2021,Number
Telangana,Warangal,Warangal,Lok Sabha,MP,MP_Telangana_07,548761.38,07-02-2023,Drainage Improvement,TS-MPLADS-0989,Rural Development Agency,In Progress,20-01-2023,Meter
Telangana,Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,Lok Sabha,MP,MP_Telangana_03,685811.19,25-07-2021,School Building Repair,TS-MPLADS-0990,Rural Development Agency,Under Execution,03-05-2021,Number
Telangana,Adilabad,Adilabad,Lok Sabha,MP,MP_Telangana_12,671353.46,27-01-2026,Street Lighting,TS-MPLADS-0991,Health Department,Completed,21-08-2025,Number
Telangana,Bhadradri Kothagudem,Bhadradri Kothagudem,Lok Sabha,MP,MP_Telangana_03,922312.77,16-07-2022,Library Building,TS-MPLADS-0992,Health Department,Completed,05-07-2022,Number
Telangana,Hanamkonda,Hanamkonda,Lok Sabha,MP,MP_Telangana_05,692986.97,22-06-2023,Library Building,TS-MPLADS-0993,Health Department,Sanctioned,10-02-2023,Number
Telangana,Hyderabad,Hyderabad,Lok Sabha,MP,MP_Telangana_11,2801565.37,17-02-2023,School Building Repair,TS-MPLADS-0994,District Panchayat,Sanctioned,31-08-2022,Number
Telangana,Jagtial,Jagtial,Lok Sabha,MP,MP_Telangana_06,826299.02,01-12-2021,Drainage Improvement,TS-MPLADS-0995,Public Works Department,Completed,10-11-2021,Meter
Telangana,Jangaon,Jangaon,Lok Sabha,MP,MP_Telangana_04,1377998.6,04-01-2024,School Building Repair,TS-MPLADS-0996,Municipal Administration,Under Execution,07-11-2023,Number
Telangana,Jayashankar Bhupalpally,Jayashankar Bhupalpally,Lok Sabha,MP,MP_Telangana_07,1136190.58,05-06-2021,Drainage Improvement,TS-MPLADS-0997,Health Department,In Progress,15-03-2021,Meter
Telangana,Jogulamba Gadwal,Jogulamba Gadwal,Lok Sabha,MP,MP_Telangana_02,607977.91,01-08-2023,Library Building,TS-MPLADS-0998,Local Body,Completed,09-02-2023,Number
Telangana,Kamareddy,Kamareddy,Lok Sabha,MP,MP_Telangana_04,1953852.82,13-02-2022,Health Centre Improvement,TS-MPLADS-0999,Health Department,Under Execution,25-11-2021,Number
Telangana,Karimnagar,Karimnagar,Lok Sabha,MP,MP_Telangana_08,1290911.95,21-08-2025,School Building Repair,TS-MPLADS-1000,Education Department,In Progress,29-05-2025,Number
